ts,middle_bid_price,largest_bid_price,largest_bid_size,largest_bid_size_price,largest_bid_size_value,top_5_bid_size_sum,middle_ask_price,largest_ask_price,largest_ask_size,largest_ask_size_price,largest_ask_size_value,top_5_ask_size_sum,ts_diff
1738023330000,3185.969938698317,3187.23,0.03,3186.24,61.68,75.97,3190.449679620034,3193.7,0.01,3193.69,27.2,96.07,1.0
1738023335000,3185.7570347222227,3186.9,14.98,3185.26,78.43,127.62,3189.3984766658346,3193.97,0.01,3190.38,80.94,169.07,1.0
1738023340000,3185.817409281707,3187.69,0.82,3184.97,89.71,180.73999999999998,3188.9894675415867,3193.7,0.0,3190.08,105.06,258.47,1.0
1738023345000,3185.960656745576,3187.47,7.57,3185.54,44.62,138.71,3189.2173170422893,3193.46,0.0,3190.06,78.82,163.14,1.0
1738023350000,3186.5003271537626,3188.83,17.57,3186.08,78.4,194.44,3190.895636068402,3194.94,0.17,3191.19,81.28,152.35,2.0
1738023355000,3185.9633836365547,3188.35,9.0,3185.83,79.19,177.21,3190.658262600301,3192.86,37.6,3190.95,81.54,198.3,1.0
1738023360000,3186.495397003745,3189.12,39.12,3184.16,129.37,323.33,3191.0155736582374,3193.02,16.15,3191.42,83.19,194.07,2.0
1738023365000,3187.395843145968,3188.72,19.71,3188.72,19.71,71.02,3190.932112555349,3194.64,0.0,3191.12,78.41,182.48,1.0
1738023370000,3187.004449658082,3188.4,0.2,3185.89,78.48,194.88,3190.082917128603,3194.63,0.0,3191.01,82.21,192.73999999999998,1.0
1738023375000,3186.7747724891383,3188.31,57.15,3185.73,84.68,244.15,3190.2058604604,3194.2,0.22,3190.87,78.59,219.96,4.0
1738023380000,3186.666405990853,3188.9,78.17,3186.21,104.3,348.59,3190.603497072895,3191.92,0.79,3191.33,80.47,199.17000000000002,2.0
1738023385000,3185.9891135937582,3188.32,0.0,3185.56,80.87,246.43,3189.9642013922526,3194.31,0.0,3188.14,105.43,335.64,4.0
1738023390000,3185.26070726655,3186.88,1.87,3184.6,104.75,251.07999999999998,3189.7620173257064,3192.36,307.6,3192.36,307.6,553.8000000000001,2.0
1738023395000,3184.568274544789,3186.51,25.02,3184.07,166.08,323.21000000000004,3188.7425628811557,3192.78,0.0,3189.22,81.17,192.07,1.0
1738023400000,3185.004918080881,3187.21,0.0,3184.52,79.23,231.26,3188.823168135582,3193.31,0.0,3189.68,82.49,249.43,4.0
1738023405000,3186.945551187642,3188.31,27.72,3186.88,30.17,98.03,3189.768877594002,3194.35,0.01,3190.81,78.64,208.73000000000002,1.0
1738023410000,3185.488194213991,3186.64,60.76,3184.48,78.78,279.09000000000003,3189.269531645961,3193.12,4.53,3189.66,78.5,264.14,2.0
1738023415000,3184.7684398626093,3186.75,41.69,3183.62,303.52,513.12,3189.474708279162,3193.08,0.01,3189.64,78.48,276.84000000000003,3.0
1738023420000,3184.829065603126,3185.79,5.63,3184.37,78.69,150.6,3188.743838860104,3193.23,0.0,3189.49,78.51,153.17000000000002,1.0
1738023425000,3182.5360842766654,3184.29,49.44,3181.48,83.07,337.16999999999996,3187.2386174781705,3190.8,0.01,3187.72,305.08,629.84,3.0
1738023430000,3181.7376484372867,3183.74,11.48,3179.79,80.94,266.58,3185.376430000845,3190.17,0.16,3186.49,81.26,217.29,1.0
1738023435000,3182.271974151598,3183.64,55.42,3181.44,104.68,324.81,3186.401845988442,3190.07,2.56,3186.59,83.67,220.08,1.0
1738023440000,3182.782491643877,3184.29,54.39,3182.18,90.75,261.3,3186.521131095229,3190.73,8.19,3187.33,78.83,264.67,2.0
1738023445000,3183.248261440309,3184.99,48.16,3182.69,78.51,311.11,3187.400828944755,3191.21,7.84,3187.86,78.5,256.09,4.0
1738023450000,3182.4354330878004,3184.15,16.23,3181.67,82.97,277.34999999999997,3185.9316050577772,3189.27,0.01,3186.79,78.52,135.73,2.0
1738023455000,3182.243408677379,3183.41,1.15,3181.18,78.53,219.71,3185.910991036012,3189.87,0.0,3186.29,78.63,194.64,1.0
1738023460000,3182.0905146623227,3183.61,14.95,3182.24,68.26,247.59,3185.6117691409668,3189.93,0.0,3186.28,78.53,151.14000000000001,1.0
1738023465000,3181.220558252053,3183.17,7.33,3180.73,79.19,265.98,3185.156696351556,3189.54,7.09,3185.89,78.54,206.39000000000001,2.0
1738023470000,3180.576570130772,3182.03,2.79,3179.94,78.59,242.91000000000003,3184.0787109716375,3188.81,0.0,3185.04,78.57,169.45,1.0
1738023475000,3179.8525886387793,3181.52,10.05,3179.06,79.32,140.03,3183.892617711443,3187.84,13.96,3184.18,78.61,151.2,1.0
1738023480000,3180.5785764262646,3182.14,0.0,3180.07,78.56,180.14000000000001,3184.5672132808772,3188.75,0.9,3185.2,81.31,126.29,1.0
1738023485000,3181.3621340569753,3183.11,22.24,3180.67,81.19,256.76,3185.3879807561075,3189.35,0.0,3185.78,86.07,161.82999999999998,1.0
1738023490000,3181.6180999582384,3184.13,62.51,3179.52,131.06,481.43,3186.6085429278114,3190.52,0.0,3186.96,79.05,256.37,5.0
1738023495000,3181.703365377777,3184.06,0.82,3180.0,87.99,331.21999999999997,3185.640077263801,3190.16,0.0,3186.66,78.52,279.41,2.0
1738023500000,3181.1515391486323,3182.6,0.0,3180.02,79.38,307.51,3184.428993707981,3189.26,1.9,3186.4,104.53,317.61,2.0
1738023505000,3180.032582367644,3182.38,0.0,3179.88,95.65,223.47,3185.5752935035352,3188.9,0.0,3184.99,78.56,175.22,1.0
1738023510000,3180.456213399733,3182.21,35.62,3180.0,88.32,303.04999999999995,3185.245505308991,3188.67,3.35,3184.98,80.46,176.82,2.0
1738023515000,3179.122448294796,3182.19,3.87,3176.2,44.4,126.16,3184.4933902439025,3188.6,8.26,3184.91,78.56,168.84,2.0
1738023520000,3180.116947604562,3182.23,0.0,3179.52,134.29,448.78,3184.3503459770113,3188.58,0.0,3187.19,116.14,322.71,4.0
1738023525000,3180.632162557969,3182.08,22.16,3181.84,31.57,130.75,3184.1443754303814,3188.47,11.12,3184.82,79.22,176.36,2.0
1738023530000,3180.1532422327073,3181.6,11.5,3179.96,85.79,229.74,3184.733275993609,3188.44,0.0,3187.23,129.91,342.6,2.0
1738023535000,3181.3950717019834,3183.27,32.5,3180.72,81.0,276.07,3184.645585432661,3189.62,0.0,3184.48,27.82,120.4,1.0
1738023540000,3179.7933809453925,3182.69,0.39,3179.43,304.72,470.41,3185.167209658873,3187.07,7.5,3185.88,81.46,287.77,1.0
1738023545000,3179.465477828646,3181.9,38.1,3179.25,80.04,256.32,3184.3276182470936,3188.26,0.0,3186.2,118.9,271.42,1.0
1738023550000,3179.9626509995746,3181.91,24.16,3179.34,78.6,170.42,3183.8432413599585,3184.53,8.79,3184.47,83.58,166.44,1.0
1738023555000,3180.0869334052463,3182.51,32.35,3176.49,117.75,367.05,3184.769979496738,3188.81,0.0,3184.96,113.68,243.31,2.0
1738023560000,3179.85009127946,3180.71,0.02,3179.49,80.31,184.14000000000001,3185.1208240508204,3188.23,0.0,3187.23,116.2,294.61,1.0
1738023565000,3179.825904001558,3181.97,0.03,3179.98,83.79,175.27,3184.6254675529517,3188.92,0.18,3185.08,80.15,134.86,1.0
1738023570000,3180.124478989228,3182.07,0.18,3178.85,305.67,605.37,3184.619025953147,3189.14,0.0,3185.44,84.12,275.37,1.0
1738023575000,3180.0120175000543,3181.79,33.97,3179.34,82.06,226.91,3183.751270034916,3188.4,4.66,3184.5,79.8,236.41,1.0
1738023580000,3180.225224813658,3181.34,9.43,3180.0,60.29,82.65,3185.0373862352335,3188.17,51.49,3184.41,81.68,180.04000000000002,1.0
1738023585000,3179.7411554400505,3180.65,4.38,3179.42,79.07,128.53,3184.255492856501,3188.23,0.0,3184.52,90.27,111.28999999999999,1.0
1738023590000,3180.67025132714,3182.89,7.28,3180.12,78.55,227.43,3184.364094869313,3189.25,0.0,3185.22,79.33,188.05,1.0
1738023595000,3180.8417347085633,3182.32,9.43,3180.19,78.55,158.31,3184.6170804699623,3187.6,0.33,3185.29,82.65,170.21,1.0
1738023600000,3180.8942882604565,3181.92,28.15,3180.35,78.7,217.34,3185.038896045536,3189.15,0.0,3185.46,79.33,125.32,1.0
1738023605000,3181.2452761189024,3183.32,26.75,3180.64,113.97,374.52,3185.150533798073,3189.44,0.01,3186.42,112.01,298.92,1.0
1738023610000,3182.029278909522,3183.99,4.19,3181.26,79.85,252.99,3185.56810446094,3189.88,0.0,3186.41,86.04,284.92,1.0
1738023615000,3182.114827773207,3183.71,0.61,3181.31,90.45,290.76,3185.6978288525743,3190.11,0.01,3186.44,81.95,185.72,1.0
1738023620000,3181.082350823791,3184.44,9.55,3178.17,122.11,283.83,3185.8633021322735,3188.53,1.66,3186.8,78.51,190.91,1.0
1738023625000,3182.431685527474,3184.2,25.98,3181.4,78.52,171.35,3185.4015668651627,3190.19,0.0,3186.55,90.22,216.92,1.0
1738023630000,3181.32856267796,3183.56,0.67,3181.5,306.77,415.71999999999997,3187.0842538104166,3190.84,0.01,3189.41,32.2,100.61,1.0
1738023635000,3183.467287013275,3185.38,53.25,3182.78,88.53,226.38,3186.807050544435,3188.51,10.23,3187.92,84.5,189.92,1.0
1738023640000,3185.0704091635303,3186.41,5.63,3184.3,79.75,181.28,3188.5550292209186,3192.96,0.0,3189.43,81.65,229.5,2.0
1738023645000,3182.7944043736024,3186.13,33.82,3181.5,304.13,397.01,3187.4521427475397,3192.07,2.6,3188.42,80.03,244.32,1.0
1738023650000,3182.9857452920523,3185.94,0.07,3183.26,79.73,152.12,3187.3986109405523,3191.76,0.6,3188.37,78.47,249.78,1.0
1738023655000,3184.0717698997837,3186.21,2.43,3183.72,78.78,169.22,3188.0491864434775,3192.32,0.6,3188.83,81.81,240.2,2.0
1738023660000,3184.2189282328673,3186.65,20.6,3184.03,102.14,255.9,3189.4871138513654,3192.78,0.0,3190.62,115.96,377.27,1.0
1738023665000,3183.1065793541206,3185.94,0.04,3182.43,116.34,379.86,3187.9640562358277,3192.32,0.6,3190.67,93.05,367.6,1.0
1738023670000,3183.417503886682,3184.99,0.01,3183.03,89.62,143.4,3187.391530987333,3191.79,0.01,3188.14,79.44,264.54,1.0
1738023675000,3184.4413455442054,3185.53,15.3,3184.11,22.63,55.74,3187.3309007433318,3191.64,7.92,3187.98,79.92,204.66,1.0
1738023680000,3183.966769304787,3184.1,22.26,3184.1,22.26,41.42,3187.3411153334596,3191.52,0.02,3186.25,42.88,131.97,1.0
1738023685000,3183.641006748006,3185.93,2.35,3183.55,78.46,210.06,3187.7956038845828,3192.43,0.0,3188.7,78.47,281.07,1.0
1738023690000,3184.361694603655,3186.02,5.34,3183.87,82.7,175.27,3188.2836552849494,3192.43,11.6,3188.98,78.46,342.76,2.0
1738023695000,3184.2823509204613,3186.4,12.96,3183.63,82.77,149.67,3188.283011880216,3192.29,0.0,3188.96,156.69,344.39,2.0
1738023700000,3183.0389095259084,3185.6,6.15,3182.84,84.11,139.13,3187.2754821025474,3191.59,0.0,3188.16,25.94,79.77,1.0
1738023705000,3183.9433010073567,3185.7,1.63,3185.6,107.11,313.68,3187.1786702035743,3191.76,0.0,3187.98,78.81,282.90000000000003,1.0
1738023710000,3184.280572016127,3185.6,111.71,3185.6,111.71,309.64,3187.322707744643,3188.22,6.0,3188.08,96.87,301.55,1.0
1738023715000,3181.0800880980673,3183.33,3.3,3180.71,78.88,207.1,3184.818352842198,3189.7,0.18,3183.34,100.32,331.48,1.0
1738023720000,3180.335549910674,3182.21,1.41,3180.54,82.72,152.97,3185.0392733363788,3189.44,0.0,3185.64,81.54,230.79000000000002,1.0
1738023725000,3182.381799243828,3184.57,1.87,3181.95,93.35,210.88,3186.328574301718,3190.75,0.34,3187.06,80.37,206.13,2.0
1738023730000,3180.80261206468,3183.13,1.17,3180.37,81.69,179.26,3184.719972344808,3189.28,0.0,3185.48,78.54,191.45,1.0
1738023735000,3182.1771594351126,3184.44,17.04,3181.65,78.52,161.68,3186.2255316196183,3190.48,43.86,3186.75,78.51,252.55,1.0
1738023740000,3181.260281114595,3182.86,3.23,3180.51,86.04,185.47,3184.996311347583,3189.34,0.0,3185.61,79.42,146.92000000000002,2.0
1738023745000,3181.2023876612993,3183.73,0.0,3179.97,121.62,292.36,3186.503011472063,3190.05,25.14,3186.93,81.99,279.99,2.0
1738023750000,3182.570608149916,3183.92,0.02,3181.82,78.66,133.35,3186.0829988027135,3190.5,0.0,3186.93,160.5,254.25,2.0
1738023755000,3180.245247042649,3183.31,2.99,3179.96,305.7,345.61,3185.5221460085886,3190.32,0.28,3184.28,56.54,134.55,1.0
1738023760000,3181.378419282982,3183.25,15.78,3180.71,78.78,154.27,3184.5637593913457,3185.82,0.08,3185.81,87.11,169.98,2.0
1738023765000,3182.4815590558633,3184.12,3.68,3181.87,78.93,154.57,3188.022365819209,3190.4,116.0,3190.4,116.0,266.08,1.0
1738023770000,3183.203096533944,3184.39,19.94,3183.05,20.76,87.86,3186.2027336789492,3187.07,6.0,3186.97,78.51,226.72,1.0
1738023775000,3182.657032107574,3184.3,1.81,3182.19,78.53,201.02,3186.9613515660812,3190.68,8.13,3187.3,78.52,229.49,1.0
1738023780000,3182.572819074334,3184.63,3.91,3180.67,48.01,125.03,3186.7556519708573,3191.08,0.0,3187.5,79.93,166.62,2.0
1738023785000,3182.334696206585,3184.99,26.09,3180.47,86.46,239.51,3187.6180919568646,3191.0,0.0,3189.61,85.28,256.92,1.0
1738023790000,3183.2967852660463,3184.69,16.39,3182.13,87.37,209.22,3186.5086723350473,3190.8,0.01,3187.29,78.51,167.49,2.0
1738023795000,3181.307820687423,3183.43,12.79,3181.1,303.89,501.83,3185.103634915292,3189.76,0.0,3185.88,78.53,212.36,1.0
1738023800000,3181.0380184089718,3183.04,1.2,3180.25,84.54,181.61,3184.2413833077617,3187.27,2.92,3185.42,78.54,214.8,2.0
1738023805000,3181.9879064867714,3184.09,18.14,3181.46,78.93,198.67000000000002,3185.6870015163004,3190.27,0.0,3186.57,79.25,142.51,1.0
1738023810000,3182.111797535444,3183.68,4.84,3181.37,81.31,209.87,3185.23472823892,3186.85,2.9,3186.55,80.09,257.77,1.0
1738023815000,3180.8432811470007,3181.78,6.59,3181.11,125.22,233.37,3185.67465064654,3187.47,37.8,3185.51,78.54,169.26,1.0
1738023820000,3178.2044228919312,3180.62,43.15,3178.1,78.62,228.96,3182.2398666181093,3187.17,0.0,3183.2,101.82,293.01,3.0
1738023825000,3178.584655815399,3179.81,1.55,3177.96,78.6,156.79,3182.4982647885267,3185.65,1.26,3183.07,80.18,189.23000000000002,1.0
1738023830000,3178.3463874197587,3180.62,13.58,3177.97,78.62,166.09,3182.2290080933562,3186.82,0.0,3183.08,78.62,220.2,1.0
1738023835000,3178.9754221889693,3181.04,37.38,3178.4,148.17,246.42999999999998,3183.166570257199,3187.2,1.61,3183.5,79.19,198.3,1.0
1738023840000,3179.5461638830902,3181.34,98.91,3181.34,98.91,259.15,3182.986853205849,3187.38,0.0,3184.05,81.73,181.56,1.0
1738023845000,3179.3822326408254,3180.76,57.11,3178.48,78.6,211.63,3182.5276032292704,3186.87,0.0,3183.59,84.73,162.77,1.0
1738023850000,3176.468286308881,3180.76,54.58,3174.71,134.67,248.57,3183.0241252634746,3186.86,0.0,3183.45,93.54,179.01000000000002,1.0
1738023855000,3178.7591240875913,3180.46,5.68,3178.33,82.15,153.89000000000001,3183.0194743478605,3186.93,0.02,3183.44,82.53,120.17,1.0
1738023860000,3177.9621228841415,3180.49,0.0,3177.63,311.67,488.65000000000003,3181.5783112196254,3186.59,0.0,3182.83,78.62,318.06,3.0
1738023865000,3176.463012048193,3178.7,3.3,3176.21,89.77,177.07,3181.9092110277843,3185.1,7.86,3181.3,93.79,264.51,2.0
1738023870000,3176.582982763834,3178.79,3.4,3176.22,80.24,126.8,3180.7252610990377,3181.43,11.12,3181.33,80.0,217.14000000000001,1.0
1738023875000,3177.3272986322186,3178.5,1.81,3177.33,12.07,26.16,3180.3121021356715,3184.95,0.0,3181.31,79.52,167.04999999999998,1.0
1738023880000,3174.0396803458034,3178.9,1.36,3173.1,144.85,176.67,3181.325759045008,3185.29,4.31,3181.4,85.29,201.74,1.0
1738023885000,3176.869699411046,3178.72,5.99,3176.47,51.33,138.93,3180.0976148316972,3182.21,0.0,3180.8,50.61,146.87,1.0
1738023890000,3176.908783731689,3178.41,2.25,3176.0,80.44,196.27,3180.434112443255,3184.78,0.0,3181.12,112.45,242.34,1.0
1738023895000,3175.9167479444286,3177.38,0.6,3176.02,78.98,105.35000000000001,3180.867895194537,3184.65,0.0,3181.12,112.45,243.4,1.0
1738023900000,3177.1502249585606,3178.41,29.91,3178.41,29.91,74.97,3181.1326212527415,3184.69,0.27,3181.18,79.19,134.75,1.0
1738023905000,3176.072921357129,3178.29,0.44,3175.51,78.66,188.15,3179.676030554117,3184.55,3.0,3180.6,78.98,191.31,1.0
1738023910000,3175.652093584084,3177.78,0.73,3175.19,142.38,330.57,3179.8328671440304,3184.21,3.67,3180.48,126.97,276.40999999999997,1.0
1738023915000,3176.2140683580515,3177.32,14.25,3175.95,80.07,130.53,3181.350469758186,3184.8,4.35,3183.05,95.89,262.73,1.0
1738023920000,3176.5374659498207,3177.33,9.73,3175.96,79.07,167.54999999999998,3181.534283090972,3183.05,95.89,3183.05,95.89,151.32,1.0
1738023925000,3176.365000405022,3177.76,18.1,3175.94,81.6,191.39,3181.7531264251334,3184.7,44.83,3183.05,95.89,308.23,1.0
1738023930000,3176.5799697717766,3178.33,8.49,3175.81,78.68,149.63,3180.478201346046,3184.53,0.53,3180.91,81.66,152.53,1.0
1738023935000,3176.6221225544487,3177.76,12.27,3175.94,81.61,179.61,3181.0138894590677,3184.56,0.62,3183.05,95.87,238.44,1.0
1738023940000,3176.6992295402097,3178.15,42.28,3175.96,79.08,156.76,3180.4874095682612,3184.51,0.0,3181.05,90.25,161.18,1.0
1738023945000,3176.867271554042,3178.14,53.22,3175.85,81.37,192.6,3179.9284700167505,3184.56,0.0,3180.97,78.67,174.7,2.0
1738023950000,3176.3994280114043,3178.44,8.25,3176.21,91.2,112.24000000000001,3179.9775160210424,3180.62,11.44,3180.16,29.49,94.82,1.0
1738023955000,3177.0877782748335,3178.99,3.25,3176.35,98.47,288.91,3181.1287053272604,3185.28,0.0,3183.04,101.19,353.96999999999997,3.0
1738023960000,3176.9100990188954,3178.39,29.87,3178.39,29.87,84.69,3183.7828479508294,3184.74,288.82,3184.74,288.82,371.25,1.0
1738023965000,3176.854564959925,3178.21,10.83,3175.96,87.87,244.44,3180.9163833842535,3184.59,49.17,3181.07,78.98,272.82,1.0
1738023970000,3176.0777175882536,3177.2,1.61,3175.83,81.09,136.24,3180.2082613916455,3184.64,0.03,3180.95,81.84,144.19,1.0
1738023975000,3175.768691098336,3177.17,21.52,3174.82,78.76,227.26,3179.6023089326027,3183.66,0.06,3179.91,78.69,228.6,2.0
1738023980000,3175.1648149248954,3176.71,50.08,3174.54,78.71,256.25,3179.391415259537,3183.4,0.01,3179.64,81.84,208.39000000000001,1.0
1738023985000,3175.424809349143,3176.91,6.79,3174.72,128.16,210.57,3179.0623459091903,3183.49,13.66,3179.79,80.59,148.87,1.0
1738023990000,3174.922836767036,3176.84,5.58,3174.47,79.35,140.23,3178.7255915979795,3183.31,0.0,3179.57,78.7,159.95,1.0
1738023995000,3176.4108999309074,3176.96,30.72,3176.32,42.66,116.91,3179.5504222714767,3184.09,0.0,3180.51,78.68,176.4,1.0
1738024000000,3176.0413080756493,3177.69,2.84,3175.23,89.24,213.66,3179.3293960923625,3183.99,3.15,3180.34,79.0,194.34,1.0
1738024005000,3174.265026201163,3176.8,2.8,3172.67,98.5,331.85,3177.9701296920302,3183.35,0.0,3177.18,58.28,160.3,2.0
1738024010000,3174.8892641720186,3175.73,0.0,3175.52,39.46,70.81,3178.731533406353,3183.24,5.63,3177.84,23.88,80.2,1.0
1738024015000,3173.31239094928,3176.49,2.47,3172.23,201.82,383.27,3179.9605092180923,3183.18,0.6,3181.42,85.13,141.54999999999998,1.0
1738024020000,3175.0451320482794,3176.48,2.16,3174.74,78.69,237.83,3179.383475505043,3183.38,8.57,3179.83,78.69,215.33999999999997,1.0
1738024025000,3175.770402984744,3177.65,21.72,3175.11,87.16,244.03,3179.0634691340483,3183.88,0.0,3180.2,78.7,157.46,1.0
1738024030000,3176.6292890187488,3177.65,21.04,3177.65,21.04,41.07,3181.369583574506,3183.93,0.04,3183.49,122.02,254.12,0.0
1738024035000,3175.981196514838,3177.57,3.59,3175.8,82.93,192.05,3180.365782913165,3184.21,0.16,3183.7,31.47,100.76,1.0
1738024040000,3176.101027027027,3177.2,13.86,3175.89,80.54,180.9,3180.1927889219214,3184.58,2.85,3180.99,78.66,179.93,1.0
1738024045000,3178.400749440716,3178.54,17.06,3178.54,17.06,17.88,3180.698829777738,3183.01,2.85,3181.03,81.66,112.03,1.0
1738024050000,3175.574351077181,3178.54,8.84,3173.95,48.26,124.00999999999999,3180.828627901632,3184.58,5.27,3180.92,169.22,256.42,1.0
1738024055000,3176.7328930013464,3178.57,1.8,3176.26,79.0,136.04,3180.7526769366755,3184.83,0.22,3181.36,81.65,139.17000000000002,1.0
1738024060000,3177.203463808636,3179.5,14.09,3176.75,78.66,178.96,3181.231325624481,3185.56,0.29,3181.85,96.68,220.44,1.0
1738024065000,3177.401742517425,3179.73,11.63,3177.16,79.68,160.25,3181.01021597392,3184.4,0.64,3183.69,21.27,88.36,1.0
1738024070000,3177.0203762004476,3178.8,2.45,3176.69,78.64,128.04,3181.4627681078045,3185.34,0.0,3181.79,78.79,192.64000000000001,1.0
1738024075000,3174.8616731691,3175.17,3.35,3174.85,85.07,89.71,3180.431083067092,3183.95,0.32,3180.16,39.13,90.58,1.0
1738024080000,3177.3130715197954,3179.22,3.27,3178.51,7.88,25.61,3181.208625619365,3185.6,1.67,3182.05,91.77,211.51,1.0
1738024085000,3177.0764454641726,3177.64,0.65,3177.33,28.98,56.64,3180.183469318375,3184.87,0.0,3179.56,26.42,84.13,1.0
1738024090000,3173.885744823669,3178.36,10.0,3172.76,277.87,343.86,3181.1253994855824,3184.58,5.87,3183.0,117.6,285.05,1.0
1738024095000,3176.5905835052417,3178.02,13.21,3176.16,106.37,220.98000000000002,3181.389758944751,3185.47,0.0,3181.87,79.58,164.95,1.0
1738024100000,3177.250454430273,3178.54,5.96,3178.24,34.29,85.66,3180.711349598716,3182.98,0.05,3181.39,81.8,145.99,1.0
1738024105000,3177.416664651147,3178.71,18.11,3176.45,78.65,165.37,3180.645179706294,3185.03,0.0,3181.56,80.23,160.49,1.0
1738024110000,3178.0623193877022,3179.33,0.0,3177.18,82.81,145.77,3181.5602662196147,3185.6,1.67,3182.27,78.95,230.32,2.0
1738024115000,3176.220500205508,3179.3,0.0,3173.23,118.59,318.02,3181.1568841636254,3185.27,0.61,3183.06,304.41,527.19,6.0
1738024120000,3175.751317759129,3177.86,11.72,3175.38,78.67,163.03,3179.621222011155,3184.22,0.0,3180.47,84.3,250.48999999999998,2.0
1738024125000,3175.7894983653455,3176.56,14.5,3175.3,78.69,155.55,3179.9208067319128,3184.09,0.0,3180.39,78.67,171.91,1.0
1738024130000,3174.874385611511,3175.42,45.35,3175.42,45.35,67.44,3180.1968290348314,3184.1,0.0,3180.49,78.91,174.65,0.0
1738024135000,3176.699618715264,3177.76,23.99,3177.76,23.99,72.45,3179.696086676851,3184.03,0.07,3182.92,17.36,74.23,1.0
1738024140000,3175.003018895778,3177.14,11.94,3174.73,78.78,168.09,3178.893639863131,3183.45,0.0,3179.86,86.19,190.39,1.0
1738024145000,3173.38495720823,3176.61,0.03,3172.24,88.12,230.75,3178.101708239962,3183.23,0.0,3179.22,78.71,192.22,1.0
1738024150000,3174.915921477327,3176.17,29.65,3174.78,95.1,188.66,3179.6749684759766,3183.38,1.34,3179.88,78.86,131.27,1.0
1738024155000,3175.631078369906,3177.02,0.01,3175.52,99.68,164.16,3180.958128004662,3184.13,0.31,3180.62,91.56,170.44,1.0
1738024160000,3175.5864228934815,3176.83,27.81,3176.83,27.81,49.519999999999996,3179.991600722758,3182.26,0.02,3180.6,81.83,173.72,1.0
1738024165000,3175.8003532591615,3177.97,2.63,3175.35,78.83,128.22,3180.2713278195492,3183.95,0.0,3180.44,78.67,171.86,1.0
1738024170000,3175.8551582748046,3177.89,13.34,3175.36,87.49,153.23,3179.165489281461,3184.01,3.43,3178.73,32.2,88.74000000000001,1.0
1738024175000,3176.5567122484863,3177.98,64.52,3175.65,79.3,185.84,3180.4802876453946,3182.63,0.03,3180.74,81.5,124.07000000000001,1.0
1738024180000,3177.1809041367355,3177.3,1.72,3177.09,21.6,40.370000000000005,3180.362954245076,3184.14,0.0,3180.76,83.69,140.66,1.0
