,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy,USDJPY BGN Curncy
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,BID,ASK,PX_MID,high,low
2023-08-24,144.84,145.96,144.6,145.83,145.82,145.85,145.835,145.96,144.6
2023-08-25,145.84,146.63,145.73,146.44,146.35,146.52,146.44,146.63,145.73
2023-08-28,146.45,146.74,146.28,146.54,146.52,146.55,146.535,146.74,146.28
2023-08-29,146.54,147.37,145.67,145.88,145.86,145.9,145.878,147.37,145.67
2023-08-30,145.88,146.54,145.56,146.24,146.22,146.26,146.242,146.54,145.56
2023-08-31,146.24,146.25,145.35,145.54,145.52,145.55,145.538,146.25,145.35
2023-09-01,145.54,146.29,144.45,146.22,146.15,146.29,146.224,146.29,144.45
2023-09-04,146.21,146.5,146.02,146.47,146.45,146.5,146.474,146.5,146.02
2023-09-05,146.48,147.8,146.39,147.72,147.71,147.73,147.722,147.8,146.39
2023-09-06,147.72,147.82,147.02,147.66,147.64,147.68,147.662,147.82,147.02
2023-09-07,147.66,147.87,147.05,147.3,147.28,147.31,147.296,147.87,147.05
2023-09-08,147.3,147.87,146.59,147.83,147.79,147.88,147.834,147.87,146.59
2023-09-11,147.04,147.28,145.91,146.59,146.57,146.61,146.589,147.28,145.91
2023-09-12,146.59,147.23,146.44,147.08,147.07,147.09,147.079,147.23,146.44
2023-09-13,147.08,147.73,147.02,147.46,147.45,147.48,147.465,147.73,147.02
2023-09-14,147.46,147.56,147.02,147.47,147.46,147.49,147.475,147.56,147.02
2023-09-15,147.48,147.95,147.34,147.85,147.82,147.87,147.847,147.95,147.34
2023-09-18,147.77,147.88,147.56,147.61,147.59,147.62,147.606,147.88,147.56
2023-09-19,147.61,147.92,147.51,147.86,147.84,147.87,147.857,147.92,147.51
2023-09-20,147.86,148.36,147.48,148.34,148.33,148.36,148.344,148.36,147.48
2023-09-21,148.34,148.46,147.32,147.59,147.56,147.61,147.586,148.46,147.32
2023-09-22,147.59,148.42,147.51,148.37,148.34,148.4,148.374,148.42,147.51
2023-09-25,148.35,148.96,148.25,148.88,148.88,148.89,148.884,148.96,148.25
2023-09-26,148.88,149.19,148.71,149.07,149.05,149.08,149.065,149.19,148.71
2023-09-27,149.07,149.71,148.86,149.63,149.62,149.65,149.635,149.71,148.86
2023-09-28,149.63,149.63,149.15,149.31,149.29,149.32,149.307,149.63,149.15
2023-09-29,149.31,149.5,148.53,149.37,149.33,149.41,149.369,149.5,148.53
2023-10-02,149.5,149.87,149.44,149.86,149.85,149.87,149.858,149.87,149.44
2023-10-03,149.86,150.16,147.43,149.02,148.98,149.07,149.024,150.16,147.43
2023-10-04,149.02,149.32,148.74,149.12,149.11,149.13,149.124,149.32,148.74
2023-10-05,149.12,149.12,148.26,148.51,148.5,148.52,148.511,149.12,148.26
2023-10-06,148.51,149.53,148.36,149.32,149.25,149.39,149.32,149.53,148.36
2023-10-09,149.07,149.24,148.44,148.51,148.5,148.52,148.508,149.24,148.44
2023-10-10,148.51,149.1,148.17,148.71,148.7,148.72,148.712,149.1,148.17
2023-10-11,148.71,149.33,148.43,149.17,149.15,149.18,149.167,149.33,148.43
2023-10-12,149.17,149.83,148.96,149.81,149.8,149.82,149.808,149.83,148.96
2023-10-13,149.81,149.83,149.46,149.57,149.51,149.63,149.574,149.83,149.46
2023-10-16,149.52,149.76,149.32,149.51,149.5,149.53,149.513,149.76,149.32
2023-10-17,149.51,149.85,148.84,149.81,149.79,149.84,149.814,149.85,148.84
2023-10-18,149.81,149.94,149.49,149.93,149.92,149.94,149.93,149.94,149.49
2023-10-19,149.93,149.96,149.67,149.8,149.77,149.82,149.795,149.96,149.67
2023-10-20,149.79,149.99,149.69,149.86,149.82,149.9,149.86,149.99,149.69
2023-10-23,149.94,150.11,149.56,149.71,149.7,149.73,149.715,150.11,149.56
2023-10-24,149.71,149.93,149.32,149.91,149.9,149.93,149.912,149.93,149.32
2023-10-25,149.91,150.32,149.8,150.23,150.2,150.26,150.23,150.32,149.8
2023-10-26,150.23,150.78,149.96,150.4,150.35,150.45,150.399,150.78,149.96
2023-10-27,150.4,150.41,149.46,149.66,149.6,149.72,149.657,150.41,149.46
2023-10-30,149.5,149.85,148.81,149.1,149.05,149.16,149.103,149.85,148.81
2023-10-31,149.1,151.72,149.03,151.68,151.61,151.76,151.681,151.72,149.03
2023-11-01,151.68,151.68,150.66,150.95,150.94,150.97,150.951,151.68,150.66
2023-11-02,150.95,150.97,149.85,150.45,150.4,150.49,150.445,150.97,149.85
2023-11-03,150.45,150.55,149.21,149.39,149.31,149.46,149.387,150.55,149.21
2023-11-06,149.29,150.08,149.25,150.07,150.06,150.08,150.072,150.08,149.25
2023-11-07,150.07,150.69,149.94,150.37,150.32,150.43,150.373,150.69,149.94
2023-11-08,150.37,151.06,150.34,150.98,150.96,150.99,150.976,151.06,150.34
2023-11-09,150.98,151.39,150.77,151.35,151.34,151.36,151.349,151.39,150.77
2023-11-10,151.35,151.6,151.22,151.52,151.45,151.59,151.522,151.6,151.22
2023-11-13,151.51,151.91,151.34,151.72,151.71,151.73,151.723,151.91,151.34
2023-11-14,151.72,151.78,150.16,150.37,150.35,150.39,150.37,151.78,150.16
2023-11-15,150.37,151.42,150.06,151.36,151.33,151.39,151.359,151.42,150.06
2023-11-16,151.36,151.43,150.29,150.73,150.72,150.74,150.725,151.43,150.29
2023-11-17,150.73,150.78,149.2,149.63,149.5,149.77,149.633,150.78,149.2
2023-11-20,149.69,149.99,148.1,148.39,148.35,148.42,148.387,149.99,148.1
2023-11-21,148.39,148.6,147.15,148.39,148.38,148.41,148.395,148.6,147.15
2023-11-22,148.4,149.75,148.02,149.54,149.53,149.55,149.539,149.75,148.02
2023-11-23,149.54,149.69,148.89,149.56,149.53,149.6,149.564,149.69,148.89
2023-11-24,149.56,149.71,149.2,149.44,149.39,149.5,149.444,149.71,149.2
2023-11-27,149.44,149.67,148.55,148.69,148.67,148.71,148.69,149.67,148.55
2023-11-28,148.69,148.83,147.33,147.48,147.46,147.5,147.479,148.83,147.33
2023-11-29,147.48,147.9,146.67,147.24,147.23,147.26,147.245,147.9,146.67
2023-11-30,147.24,148.51,146.85,148.2,148.18,148.23,148.202,148.51,146.85
2023-12-01,148.2,148.35,146.66,146.82,146.77,146.86,146.816,148.35,146.66
2023-12-04,146.79,147.45,146.23,147.21,147.2,147.22,147.212,147.45,146.23
2023-12-05,147.21,147.39,146.57,147.15,147.14,147.17,147.152,147.39,146.57
2023-12-06,147.15,147.5,146.9,147.31,147.3,147.32,147.311,147.5,146.9
2023-12-07,147.31,147.32,141.71,144.13,144.09,144.16,144.126,147.32,141.71
2023-12-08,144.13,145.21,142.5,144.95,144.89,145.0,144.945,145.21,142.5
2023-12-11,144.88,146.59,144.78,146.16,146.14,146.18,146.16,146.59,144.78
2023-12-12,146.16,146.18,144.74,145.45,145.44,145.46,145.452,146.18,144.74
2023-12-13,145.45,145.99,142.65,142.89,142.87,142.9,142.887,145.99,142.65
2023-12-14,142.89,142.9,140.97,141.89,141.83,141.94,141.887,142.9,140.97
2023-12-15,141.89,142.47,141.43,142.15,141.98,142.32,142.148,142.47,141.43
2023-12-18,142.2,143.16,142.06,142.78,142.75,142.81,142.779,143.16,142.06
2023-12-19,142.78,144.96,142.25,143.84,143.82,143.85,143.836,144.96,142.25
2023-12-20,143.84,144.1,143.27,143.57,143.55,143.59,143.57,144.1,143.27
2023-12-21,143.57,143.62,142.05,142.12,142.1,142.14,142.12,143.62,142.05
2023-12-22,142.12,142.66,141.87,142.41,142.17,142.65,142.406,142.66,141.87
2023-12-25,142.48,142.56,142.14,142.35,142.22,142.48,142.348,142.56,142.14
2023-12-26,142.32,142.63,142.1,142.4,142.38,142.42,142.402,142.63,142.1
2023-12-27,142.4,142.85,141.55,141.83,141.81,141.85,141.832,142.85,141.55
2023-12-28,141.83,141.83,140.25,141.41,141.33,141.5,141.415,141.83,140.25
2023-12-29,141.41,141.91,140.8,141.04,140.94,141.13,141.035,141.91,140.8
2024-01-01,140.92,140.92,140.82,140.89,140.85,140.92,140.887,140.92,140.82
2024-01-02,140.87,142.21,140.82,141.99,141.97,142.01,141.988,142.21,140.82
2024-01-03,141.99,143.73,141.86,143.29,143.28,143.3,143.292,143.73,141.86
2024-01-04,143.29,144.85,142.86,144.63,144.62,144.64,144.632,144.85,142.86
2024-01-05,144.63,145.97,143.81,144.63,144.51,144.76,144.634,145.97,143.81
2024-01-08,144.67,144.92,143.66,144.23,144.22,144.25,144.233,144.92,143.66
2024-01-09,144.23,144.62,143.42,144.48,144.46,144.5,144.481,144.62,143.42
2024-01-10,144.48,145.83,144.32,145.76,145.74,145.77,145.756,145.83,144.32
2024-01-11,145.76,146.41,145.14,145.29,145.26,145.31,145.286,146.41,145.14
2024-01-12,145.29,145.57,144.36,144.88,144.79,144.97,144.881,145.57,144.36
2024-01-15,144.89,145.94,144.88,145.73,145.67,145.8,145.734,145.94,144.88
2024-01-16,145.73,147.31,145.59,147.19,147.18,147.2,147.186,147.31,145.59
2024-01-17,147.19,148.52,147.08,148.16,148.14,148.18,148.162,148.52,147.08
2024-01-18,148.16,148.3,147.66,148.16,148.14,148.18,148.162,148.3,147.66
2024-01-19,148.16,148.8,147.84,148.12,148.04,148.2,148.118,148.8,147.84
2024-01-22,148.25,148.33,147.62,148.1,148.08,148.13,148.104,148.33,147.62
2024-01-23,148.1,148.7,146.99,148.35,148.31,148.4,148.352,148.7,146.99
2024-01-24,148.35,148.4,146.66,147.51,147.49,147.52,147.507,148.4,146.66
2024-01-25,147.51,147.92,147.09,147.66,147.65,147.67,147.659,147.92,147.09
2024-01-26,147.66,148.21,147.46,148.15,148.09,148.21,148.149,148.21,147.46
2024-01-29,148.15,148.34,147.26,147.5,147.48,147.52,147.501,148.34,147.26
2024-01-30,147.5,147.93,147.1,147.61,147.59,147.62,147.606,147.93,147.1
2024-01-31,147.61,147.9,146.01,146.92,146.87,146.97,146.919,147.9,146.01
2024-02-01,146.92,147.11,145.9,146.43,146.4,146.46,146.428,147.11,145.9
2024-02-02,146.43,148.58,146.24,148.38,148.3,148.45,148.376,148.58,146.24
2024-02-05,148.35,148.89,148.27,148.68,148.67,148.69,148.68,148.89,148.27
2024-02-06,148.68,148.79,147.83,147.94,147.93,147.96,147.945,148.79,147.83
2024-02-07,147.94,148.26,147.63,148.18,148.17,148.2,148.185,148.26,147.63
2024-02-08,148.18,149.48,147.93,149.32,149.3,149.33,149.319,149.48,147.93
2024-02-09,149.32,149.58,149.02,149.29,149.21,149.38,149.291,149.58,149.02
2024-02-12,149.23,149.48,148.93,149.35,149.33,149.37,149.348,149.48,148.93
2024-02-13,149.35,150.89,149.27,150.8,150.75,150.85,150.805,150.89,149.27
2024-02-14,150.8,150.83,150.35,150.58,150.53,150.62,150.575,150.83,150.35
2024-02-15,150.58,150.58,149.57,149.93,149.91,149.95,149.927,150.58,149.57
2024-02-16,149.93,150.65,149.83,150.21,150.16,150.26,150.212,150.65,149.83
2024-02-19,150.24,150.28,149.88,150.13,150.08,150.18,150.13,150.28,149.88
2024-02-20,150.13,150.44,149.69,150.01,149.99,150.02,150.005,150.44,149.69
2024-02-21,150.0,150.39,149.85,150.3,150.28,150.31,150.296,150.39,149.85
2024-02-22,150.3,150.69,150.02,150.53,150.52,150.54,150.531,150.69,150.02
2024-02-23,150.53,150.77,150.3,150.51,150.44,150.57,150.506,150.77,150.3
2024-02-26,150.49,150.84,150.29,150.7,150.69,150.72,150.702,150.84,150.29
2024-02-27,150.7,150.71,150.08,150.51,150.5,150.53,150.512,150.71,150.08
2024-02-28,150.51,150.85,150.38,150.69,150.68,150.71,150.695,150.85,150.38
2024-02-29,150.69,150.7,149.21,149.98,149.96,149.99,149.977,150.7,149.21
2024-03-01,149.98,150.72,149.96,150.12,150.05,150.2,150.124,150.72,149.96
2024-03-04,150.09,150.57,149.84,150.53,150.52,150.54,150.531,150.57,149.84
2024-03-05,150.53,150.55,149.71,150.05,150.04,150.06,150.048,150.55,149.71
2024-03-06,150.05,150.08,149.1,149.38,149.34,149.43,149.383,150.08,149.1
2024-03-07,149.38,149.38,147.59,148.05,148.03,148.07,148.049,149.38,147.59
2024-03-08,148.05,148.12,146.49,147.06,147.0,147.12,147.063,148.12,146.49
2024-03-11,147.05,147.16,146.49,146.95,146.93,146.96,146.945,147.16,146.49
2024-03-12,146.95,148.12,146.62,147.68,147.63,147.73,147.677,148.12,146.62
2024-03-13,147.68,148.05,147.24,147.76,147.75,147.77,147.76,148.05,147.24
2024-03-14,147.76,148.36,147.44,148.33,148.3,148.36,148.328,148.36,147.44
2024-03-15,148.33,149.17,148.04,149.04,148.95,149.14,149.043,149.17,148.04
2024-03-18,149.0,149.33,148.91,149.15,149.14,149.17,149.155,149.33,148.91
2024-03-19,149.15,150.96,149.03,150.86,150.84,150.87,150.858,150.96,149.03
2024-03-20,150.86,151.82,150.73,151.26,151.24,151.28,151.259,151.82,150.73
2024-03-21,151.26,151.75,150.27,151.62,151.6,151.63,151.618,151.75,150.27
2024-03-22,151.62,151.86,151.01,151.41,151.21,151.61,151.408,151.86,151.01
2024-03-25,151.36,151.54,151.05,151.42,151.4,151.43,151.417,151.54,151.05
2024-03-26,151.42,151.6,151.21,151.56,151.55,151.57,151.562,151.6,151.21
2024-03-27,151.56,151.97,151.03,151.33,151.32,151.34,151.328,151.97,151.03
2024-03-28,151.33,151.54,151.15,151.38,151.36,151.39,151.379,151.54,151.15
2024-03-29,151.38,151.5,151.18,151.35,151.27,151.42,151.349,151.5,151.18
2024-04-01,151.32,151.77,151.23,151.65,151.63,151.66,151.647,151.77,151.23
2024-04-02,151.65,151.8,151.47,151.56,151.54,151.57,151.557,151.8,151.47
2024-04-03,151.56,151.95,151.44,151.7,151.68,151.71,151.696,151.95,151.44
2024-04-04,151.7,151.77,151.12,151.34,151.33,151.36,151.345,151.77,151.12
2024-04-05,151.34,151.75,150.81,151.62,151.6,151.65,151.625,151.75,150.81
2024-04-08,151.59,151.94,151.57,151.82,151.76,151.87,151.817,151.94,151.57
2024-04-09,151.82,151.93,151.57,151.76,151.72,151.81,151.762,151.93,151.57
2024-04-10,151.76,153.24,151.68,153.16,153.13,153.19,153.161,153.24,151.68
2024-04-11,153.16,153.32,152.76,153.27,153.25,153.29,153.27,153.32,152.76
2024-04-12,153.27,153.39,152.59,153.23,153.1,153.35,153.226,153.39,152.59
2024-04-15,153.1,154.45,152.98,154.28,154.26,154.29,154.277,154.45,152.98
2024-04-16,154.28,154.79,154.04,154.72,154.7,154.74,154.72,154.79,154.04
2024-04-17,154.72,154.73,154.16,154.39,154.37,154.4,154.387,154.73,154.16
2024-04-18,154.39,154.68,153.96,154.64,154.63,154.65,154.642,154.68,153.96
2024-04-19,154.64,154.67,153.59,154.64,154.6,154.67,154.638,154.67,153.59
2024-04-22,154.59,154.85,154.46,154.85,154.83,154.86,154.845,154.85,154.46
2024-04-23,154.84,154.88,154.56,154.83,154.82,154.84,154.832,154.88,154.56
2024-04-24,154.83,155.37,154.73,155.35,155.33,155.36,155.347,155.37,154.73
2024-04-25,155.35,155.75,155.2,155.65,155.64,155.66,155.652,155.75,155.2
2024-04-26,155.65,158.44,154.99,158.33,158.28,158.38,158.329,158.44,154.99
2024-04-29,157.99,160.17,154.54,156.35,156.31,156.38,156.345,160.17,154.54
2024-04-30,156.35,157.85,156.07,157.8,157.78,157.83,157.805,157.85,156.07
2024-05-01,157.8,157.99,153.04,154.57,154.52,154.63,154.575,157.99,153.04
2024-05-02,154.58,156.28,153.06,153.64,153.52,153.77,153.645,156.28,153.06
2024-05-03,153.64,153.79,151.86,153.05,152.95,153.15,153.05,153.79,151.86
2024-05-06,152.96,154.01,152.78,153.92,153.86,153.97,153.915,154.01,152.78
2024-05-07,153.92,154.75,153.86,154.69,154.68,154.71,154.694,154.75,153.86
2024-05-08,154.69,155.68,154.55,155.53,155.46,155.59,155.526,155.68,154.55
2024-05-09,155.53,155.95,155.17,155.48,155.41,155.54,155.478,155.95,155.17
2024-05-10,155.48,155.9,155.27,155.78,155.7,155.85,155.776,155.9,155.27
2024-05-13,155.73,156.25,155.52,156.22,156.19,156.25,156.219,156.25,155.52
2024-05-14,156.22,156.74,156.14,156.42,156.4,156.45,156.424,156.74,156.14
2024-05-15,156.42,156.56,154.7,154.88,154.86,154.9,154.882,156.56,154.7
2024-05-16,154.88,155.53,153.6,155.39,155.36,155.42,155.392,155.53,153.6
2024-05-17,155.39,155.98,155.25,155.65,155.51,155.79,155.648,155.98,155.25
2024-05-20,155.62,156.3,155.48,156.26,156.23,156.29,156.261,156.3,155.48
2024-05-21,156.26,156.55,155.85,156.17,156.13,156.2,156.168,156.55,155.85
2024-05-22,156.17,156.84,156.11,156.8,156.76,156.83,156.797,156.84,156.11
2024-05-23,156.8,157.2,156.53,156.93,156.88,156.97,156.929,157.2,156.53
2024-05-24,156.93,157.15,156.82,156.99,156.87,157.1,156.985,157.15,156.82
2024-05-27,157.0,157.04,156.67,156.88,156.8,156.96,156.878,157.04,156.67
2024-05-28,156.88,157.2,156.59,157.17,157.13,157.2,157.167,157.2,156.59
2024-05-29,157.17,157.71,156.92,157.64,157.61,157.68,157.643,157.71,156.92
2024-05-30,157.64,157.67,156.38,156.82,156.77,156.86,156.818,157.67,156.38
2024-05-31,156.82,157.37,156.56,157.31,157.27,157.35,157.312,157.37,156.56
2024-06-03,157.31,157.47,155.95,156.08,156.03,156.13,156.078,157.47,155.95
2024-06-04,156.08,156.49,154.55,154.88,154.85,154.92,154.883,156.49,154.55
2024-06-05,154.88,156.48,154.8,156.11,156.08,156.14,156.108,156.48,154.8
2024-06-06,156.11,156.44,155.37,155.61,155.59,155.64,155.613,156.44,155.37
2024-06-07,155.61,157.08,155.12,156.75,156.68,156.82,156.751,157.08,155.12
2024-06-10,156.69,157.2,156.52,157.04,157.01,157.07,157.04,157.2,156.52
2024-06-11,157.04,157.4,156.81,157.13,157.09,157.16,157.128,157.4,156.81
2024-06-12,157.13,157.37,155.72,156.72,156.69,156.75,156.722,157.37,155.72
2024-06-13,156.72,157.31,156.59,157.03,156.98,157.08,157.032,157.31,156.59
2024-06-14,157.03,158.26,156.86,157.4,157.24,157.55,157.395,158.26,156.86
2024-06-17,157.41,157.96,157.16,157.74,157.7,157.78,157.74,157.96,157.16
2024-06-18,157.74,158.23,157.52,157.86,157.83,157.9,157.865,158.23,157.52
2024-06-19,157.86,158.12,157.61,158.09,158.07,158.12,158.094,158.12,157.61
2024-06-20,158.09,158.94,157.92,158.93,158.9,158.96,158.93,158.94,157.92
2024-06-21,158.93,159.84,158.67,159.8,159.7,159.9,159.799,159.84,158.67
2024-06-24,159.81,159.92,158.82,159.62,159.53,159.71,159.622,159.92,158.82
2024-06-25,159.62,159.76,159.19,159.7,159.65,159.75,159.699,159.76,159.19
2024-06-26,159.7,160.87,159.62,160.81,160.76,160.86,160.807,160.87,159.62
2024-06-27,160.81,160.82,160.29,160.76,160.72,160.8,160.764,160.82,160.29
2024-06-28,160.76,161.27,160.26,160.88,160.82,160.95,160.884,161.27,160.26
2024-07-01,160.81,161.73,160.63,161.46,161.4,161.52,161.46,161.73,160.63
2024-07-02,161.46,161.74,161.27,161.44,161.4,161.49,161.445,161.74,161.27
2024-07-03,161.44,161.95,160.78,161.69,161.65,161.73,161.691,161.95,160.78
2024-07-04,161.69,161.69,160.95,161.28,161.2,161.36,161.277,161.69,160.95
2024-07-05,161.26,161.4,160.35,160.75,160.65,160.85,160.747,161.4,160.35
2024-07-08,160.73,161.12,160.26,160.83,160.8,160.86,160.832,161.12,160.26
2024-07-09,160.83,161.52,160.73,161.33,161.28,161.38,161.327,161.52,160.73
2024-07-10,161.33,161.81,161.26,161.69,161.65,161.73,161.689,161.81,161.26
2024-07-11,161.69,161.76,157.44,158.84,158.76,158.92,158.84,161.76,157.44
2024-07-12,158.84,159.45,157.38,157.83,157.64,158.01,157.825,159.45,157.38
2024-07-15,157.84,158.42,157.19,158.06,157.97,158.15,158.059,158.42,157.19
2024-07-16,158.06,158.86,158.0,158.35,158.3,158.39,158.345,158.86,158.0
2024-07-17,158.34,158.61,156.07,156.2,156.15,156.25,156.201,158.61,156.07
2024-07-18,156.2,157.4,155.38,157.37,157.35,157.39,157.372,157.4,155.38
2024-07-19,157.37,157.86,156.96,157.48,157.38,157.58,157.48,157.86,156.96
2024-07-22,157.4,157.61,156.29,157.04,157.0,157.07,157.036,157.61,156.29
2024-07-23,157.04,157.1,155.57,155.59,155.55,155.63,155.589,157.1,155.57
2024-07-24,155.59,155.99,153.11,153.89,153.86,153.92,153.889,155.99,153.11
2024-07-25,153.89,154.32,151.94,153.94,153.9,153.97,153.936,154.32,151.94
2024-07-26,153.94,154.74,153.15,153.76,153.66,153.85,153.757,154.74,153.15
2024-07-29,153.82,154.35,153.02,154.02,154.01,154.04,154.022,154.35,153.02
2024-07-30,154.02,155.22,152.66,152.77,152.69,152.85,152.77,155.22,152.66
2024-07-31,152.77,153.88,149.61,149.98,149.96,150.01,149.982,153.88,149.61
2024-08-01,149.98,150.89,148.51,149.36,149.33,149.4,149.362,150.89,148.51
2024-08-02,149.36,149.77,146.42,146.53,146.41,146.65,146.528,149.77,146.42
2024-08-05,146.65,146.66,141.7,144.18,144.12,144.23,144.176,146.66,141.7
2024-08-06,144.18,146.36,143.63,144.34,144.28,144.41,144.343,146.36,143.63
2024-08-07,144.34,147.9,144.29,146.68,146.65,146.71,146.681,147.9,144.29
2024-08-08,146.68,147.54,145.44,147.23,147.15,147.3,147.226,147.54,145.44
2024-08-09,147.23,147.82,146.27,146.61,146.46,146.76,146.613,147.82,146.27
2024-08-12,146.73,148.22,146.47,147.21,147.17,147.24,147.207,148.22,146.47
2024-08-13,147.21,147.95,146.6,146.84,146.82,146.85,146.836,147.95,146.6
2024-08-14,146.83,147.58,146.08,147.33,147.31,147.36,147.335,147.58,146.08
2024-08-15,147.33,149.39,147.06,149.28,149.26,149.31,149.285,149.39,147.06
2024-08-16,149.28,149.35,147.57,147.63,147.52,147.75,147.633,149.35,147.57
2024-08-19,147.63,148.05,145.19,146.59,146.54,146.63,146.59,148.05,145.19
2024-08-20,146.6,147.35,145.2,145.26,145.23,145.28,145.257,147.35,145.2
2024-08-21,145.26,146.77,144.46,145.21,145.11,145.32,145.215,146.77,144.46
2024-08-22,145.21,146.53,144.85,146.29,146.27,146.31,146.288,146.53,144.85
2024-08-23,146.29,146.48,144.05,144.37,144.27,144.47,144.374,146.48,144.05
2024-08-26,144.24,144.65,143.45,144.53,144.51,144.54,144.525,144.65,143.45
2024-08-27,144.52,145.18,143.92,143.96,143.93,143.99,143.96,145.18,143.92
2024-08-28,143.96,145.04,143.69,144.59,144.56,144.62,144.591,145.04,143.69
2024-08-29,144.59,145.55,144.22,144.99,144.95,145.02,144.987,145.55,144.22
2024-08-30,144.99,146.25,144.66,146.17,146.08,146.27,146.174,146.25,144.66
2024-09-02,146.17,147.17,145.78,146.92,146.85,146.98,146.916,147.17,145.78
2024-09-03,146.91,147.21,145.16,145.48,145.46,145.5,145.476,147.21,145.16
2024-09-04,145.48,145.57,143.71,143.74,143.72,143.76,143.741,145.57,143.71
2024-09-05,143.74,144.23,142.85,143.45,143.43,143.47,143.449,144.23,142.85
2024-09-06,143.45,144.01,141.78,142.3,142.2,142.4,142.301,144.01,141.78
2024-09-09,142.35,143.8,141.96,143.18,143.14,143.22,143.178,143.8,141.96
2024-09-10,143.18,143.71,142.2,142.44,142.41,142.47,142.443,143.71,142.2
2024-09-11,142.44,142.54,140.71,142.36,142.34,142.38,142.361,142.54,140.71
2024-09-12,142.36,143.04,141.73,141.82,141.79,141.85,141.819,143.04,141.73
2024-09-13,141.82,141.87,140.29,140.85,140.79,140.92,140.854,141.87,140.29
2024-09-16,140.67,140.93,139.58,140.62,140.6,140.63,140.616,140.93,139.58
2024-09-17,140.62,142.47,140.32,142.41,142.39,142.43,142.412,142.47,140.32
